PersonDOB,PersonAge,NumFollowers,,
10/26/1988,32,846518,,
1/10/1987,34,677546,,
7/15/2006,15,417267,,
11/22/1969,51,944971,,
3/4/1985,36,824147,,
10/5/2013,7,830400,,
6/2/1960,61,419944,,
8/27/1976,45,715681,,
4/3/2005,16,316998,,
1/14/2008,13,817529,,
4/16/2014,7,449452,,
12/4/1972,48,894279,,
3/5/2007,14,465545,,
2/29/2004,17,705240,,
11/11/1987,33,904141,,
8/27/1969,52,602193,,
1/4/1980,41,877944,,
4/27/2012,9,644032,,
4/25/1977,44,944723,,
10/9/1997,23,72821,,
4/21/1983,38,881530,,
8/30/1989,32,156120,,
6/6/1957,64,601446,,
3/1/1960,61,302831,,
8/4/2005,16,394587,,
11/28/1967,53,529862,,
2/22/1962,59,580433,,
1/29/1997,24,757420,,
9/2/2011,10,943570,,
1/11/1973,48,260476,,
3/24/1970,51,936283,,
12/14/2007,13,302391,,
10/18/1991,29,913487,,
1/2/1999,22,660763,,
3/27/1972,49,922031,,
4/3/1992,29,217763,,
12/4/1965,55,801090,,
9/26/1998,22,646687,,
5/25/1969,52,718271,,
2/24/2004,17,256704,,
12/3/1977,43,617464,,
1/3/2005,16,606825,,
10/27/1974,46,204766,,
2/10/1968,53,777848,,
10/26/1985,35,561210,,
8/2/1998,23,643571,,
6/16/2005,16,802389,,
7/29/2009,12,572059,,
12/13/1980,40,195583,,
9/11/2006,15,533248,,
5/10/1993,28,159594,,
4/13/1983,38,541395,,
5/7/1962,59,961181,,
5/20/1980,41,578129,,
9/10/1990,31,548332,,
7/10/1993,28,697596,,
4/23/1969,52,820892,,
10/30/2002,18,729004,,
1/22/1983,38,88149,,
4/25/2013,8,815088,,
10/3/1957,63,744912,,
10/26/1984,36,289856,,
11/17/1984,36,466507,,
5/6/1967,54,194795,,
12/14/1990,30,366378,,
1/16/1978,43,865304,,
2/23/1974,47,338844,,
10/26/1978,42,877340,,
11/16/1970,50,193163,,
8/15/1982,39,304614,,
3/26/1987,34,491651,,
8/12/1980,41,437524,,
1/16/1962,59,700039,,
10/30/1977,43,748843,,
5/19/1986,35,159614,,
11/6/1956,64,177019,,
11/2/1991,29,631095,,
10/7/1993,27,985739,,
2/15/1959,62,738701,,
4/5/2005,16,345857,,
1/11/1985,36,18122,,
12/29/2011,9,727170,,
1/8/1977,44,435412,,
11/6/2007,13,51750,,
5/2/1999,22,445543,,
6/10/2001,20,714940,,
8/5/1962,59,506812,,
3/22/1966,55,609818,,
6/25/1959,62,178998,,
8/29/1990,31,36809,,
11/28/1959,61,638496,,
2/2/2012,9,970745,,
7/23/1966,55,84722,,
7/23/1956,65,272960,,
6/25/1956,65,78509,,
6/8/1973,48,834583,,
4/12/1960,61,146312,,
11/28/1968,52,826638,,
11/21/2008,12,386182,,
6/10/1980,41,354972,,
8/20/1988,33,624234,,
1/18/2014,7,165110,,
9/29/1972,48,676982,,
8/8/1975,46,409415,,
11/18/2004,16,351015,,
7/9/2002,19,638903,,
12/16/1966,54,408744,,
4/11/2009,12,616307,,
12/23/1978,42,555192,,
8/10/1966,55,273007,,
6/29/1973,48,905912,,
9/24/1959,62,25795,,
9/21/2000,20,199854,,
10/20/1968,52,433868,,
4/28/1965,56,478878,,
5/12/1972,49,699954,,
10/30/2009,11,460484,,
2/8/2008,13,921419,,
6/22/1999,22,568869,,
9/20/1983,38,860304,,
2/24/1999,22,5923,,
9/10/1968,53,238492,,
11/21/1962,58,344060,,
7/24/2014,7,848353,,
6/21/1979,42,419534,,
4/28/1990,31,521717,,
9/3/1966,55,611097,,
1/16/1981,40,378317,,
9/6/1957,64,190864,,
6/10/2006,15,413869,,
4/1/1960,61,701695,,
5/8/1979,42,14316,,
4/30/1971,50,686052,,
4/11/2007,14,780354,,
9/20/1979,42,863542,,
11/19/1982,38,5485,,
10/15/1962,58,355658,,
6/22/1988,33,115299,,
8/6/1963,58,834345,,
2/28/1964,57,903906,,
8/23/1976,45,621765,,
4/16/2014,7,22859,,
7/20/1983,38,869782,,
10/22/2004,16,102056,,
1/12/1986,35,603413,,
8/30/2008,13,635694,,
7/27/1989,32,281433,,
9/24/1989,31,41843,,
12/3/1985,35,286394,,
1/29/1962,59,346994,,
3/29/1974,47,865980,,
4/24/1992,29,981637,,
7/15/2005,16,203,,
8/19/1974,47,19632,,
1/22/1958,63,565843,,
12/22/2005,15,80833,,
8/6/1991,30,506184,,
2/4/1985,36,73313,,
10/13/2006,14,61008,,
11/28/1995,25,940351,,
2/13/2004,17,895308,,
9/8/1990,31,708259,,
12/28/1965,55,121883,,
8/5/2008,13,182265,,
3/27/1957,64,122832,,
5/30/2003,18,926459,,
8/17/2011,10,36100,,
2/18/2015,6,866729,,
5/22/1967,54,826563,,
7/12/1998,23,452573,,
1/28/1990,31,344318,,
2/5/1992,29,251988,,
1/24/1997,24,911214,,
2/19/2009,12,889946,,
12/30/1968,52,783242,,
10/1/2001,19,269584,,
4/20/1971,50,964952,,
2/18/1974,47,651860,,
11/1/1964,56,408669,,
8/20/1997,24,69800,,
3/25/1967,54,539012,,
12/28/1975,45,860101,,
5/1/1992,29,981925,,
6/26/1992,29,280535,,
4/8/1960,61,863652,,
5/1/1989,32,483124,,
3/24/1969,52,439549,,
7/22/2015,6,489601,,
9/9/1978,43,242448,,
10/16/1986,34,240759,,
11/3/1957,63,671496,,
11/15/1987,33,717530,,
4/6/2009,12,985936,,
11/16/1960,60,88759,,
12/8/2006,14,99634,,
12/7/1999,21,410075,,
6/29/1981,40,259407,,
12/20/1958,62,612716,,
2/14/1993,28,677879,,
4/11/2003,18,833545,,
6/28/1957,64,74115,,
3/12/1961,60,26776,,
8/3/1968,53,900883,,
1/18/1989,32,736184,,
10/17/1955,65,161595,,
9/26/1980,40,806715,,
7/3/1976,45,158171,,
10/4/1983,37,555272,,
7/27/1995,26,229589,,
8/6/1981,40,477356,,
4/27/1996,25,383812,,
6/10/1960,61,78579,,
6/4/1960,61,266025,,
2/9/1997,24,944515,,
7/15/2001,20,31084,,
7/14/1959,62,346836,,
3/26/1972,49,106733,,
12/31/1984,36,637092,,
12/6/2012,8,421961,,
4/2/2008,13,496060,,
7/14/1983,38,222152,,
12/23/2008,12,414697,,
8/3/1994,27,885384,,
1/22/2006,15,674493,,
8/27/1958,63,488040,,
8/16/1987,34,997137,,
12/21/1972,48,935037,,
2/16/1968,53,726878,,
7/11/2005,16,802097,,
8/11/1964,57,799509,,
1/14/1959,62,218023,,
9/2/2001,20,121282,,
8/15/1990,31,651621,,
7/15/1985,36,494404,,
4/11/1988,33,58104,,
2/1/2002,19,969732,,
5/15/1984,37,880356,,
9/15/1986,35,721443,,
1/2/1998,23,763005,,
4/3/1973,48,922038,,
10/30/2013,7,298535,,
8/3/2014,7,956528,,
9/25/2004,16,100934,,
8/17/1972,49,313761,,
11/22/1965,55,425524,,
1/20/1964,57,949224,,
11/16/2014,6,228418,,
5/30/1961,60,845181,,
7/17/1991,30,584630,,
1/19/2013,8,561557,,
12/9/1997,23,589609,,
9/27/1982,38,551909,,
2/8/1968,53,124006,,
9/2/1980,41,17753,,
1/14/1993,28,811474,,
4/29/2014,7,810034,,
12/28/1985,35,45922,,
9/12/1997,24,148031,,
11/18/2003,17,957925,,
4/29/1992,29,541607,,
12/2/1969,51,263250,,
10/30/2014,6,258327,,
11/24/1966,54,716487,,
1/10/2006,15,802574,,
7/8/1969,52,306048,,
10/9/1955,65,744276,,
11/11/1978,42,370319,,
2/24/1969,52,102022,,
5/3/1978,43,337032,,
5/28/1969,52,806974,,
5/7/1998,23,441687,,
8/18/1978,43,193065,,
3/4/2005,16,496297,,
9/30/1982,38,202345,,
7/3/2015,6,297136,,
8/15/1970,51,219989,,
2/25/1972,49,204386,,
2/5/2011,10,190379,,
12/23/2000,20,459615,,
9/26/2010,10,495933,,
8/27/1970,51,383718,,
9/21/2001,19,265021,,
6/15/1998,23,669200,,
3/27/2003,18,676407,,
12/5/1995,25,222194,,
1/6/2014,7,702246,,
8/11/2012,9,26697,,
7/14/1982,39,993576,,
11/13/1989,31,546856,,
4/7/2012,9,916846,,
12/17/1987,33,419063,,
8/25/1976,45,370600,,
9/2/2009,12,940085,,
9/28/2007,13,870589,,
10/12/2004,16,294750,,
10/30/2003,17,540956,,
5/16/2010,11,116593,,
2/26/1995,26,897457,,
1/11/2004,17,749247,,
5/15/1973,48,400746,,
8/2/1987,34,665314,,
1/12/1960,61,824149,,
4/22/1956,65,753411,,
2/2/1987,34,46373,,
5/11/2010,11,9943,,
5/1/1988,33,498754,,
3/8/2007,14,118255,,
2/6/1990,31,289488,,
11/24/1991,29,170062,,
2/21/2006,15,529684,,
5/12/1982,39,767373,,
6/3/1990,31,553006,,
12/6/1976,44,562588,,
7/19/1998,23,142597,,
2/21/1994,27,636033,,
9/14/1962,59,349097,,
1/13/1985,36,716112,,
2/14/1978,43,82199,,
1/16/2010,11,328692,,
5/20/1963,58,496639,,
3/6/1982,39,964015,,
11/5/1965,55,206981,,
8/4/1997,24,901852,,
5/30/1997,24,721446,,
3/30/2006,15,931445,,
12/11/2003,17,581165,,
10/4/1980,40,650933,,
8/6/1987,34,792813,,
12/10/1979,41,674768,,
12/6/1960,60,24670,,
10/18/1960,60,529259,,
2/13/2004,17,416650,,
12/28/1976,44,306852,,
1/23/1988,33,134051,,
8/12/1963,58,160136,,
6/3/1995,26,691481,,
5/27/1967,54,947860,,
4/17/1982,39,16273,,
9/8/1990,31,907908,,
4/9/1956,65,994615,,
10/10/1996,24,928485,,
12/5/2001,19,227653,,
3/21/1993,28,482474,,
3/15/1975,46,535389,,
6/2/1965,56,121175,,
5/8/1957,64,468096,,
5/17/1981,40,335292,,
3/2/1969,52,26313,,
10/19/2003,17,597232,,
8/25/1966,55,46936,,
10/21/1974,46,130418,,
4/5/1975,46,479538,,
10/12/1956,64,213579,,
9/21/1986,35,716287,,
10/16/1965,55,307217,,
7/26/2014,7,283572,,
4/4/1968,53,592763,,
10/12/1977,43,189445,,
4/12/1964,57,657293,,
10/2/1973,47,280927,,
3/17/1973,48,147473,,
8/16/2009,12,854471,,
8/15/1975,46,859850,,
4/15/1960,61,628590,,
4/9/2009,12,715379,,
7/8/1959,62,99392,,
1/19/1970,51,919476,,
10/5/1957,63,359923,,
5/8/1987,34,371731,,
6/28/2010,11,539333,,
3/9/2013,8,314730,,
5/15/1974,47,905308,,
7/23/1996,25,187517,,
10/9/1958,62,464542,,
2/10/1961,60,602080,,
1/18/2012,9,609857,,
11/30/2012,8,436628,,
3/8/1998,23,126431,,
8/25/2007,14,240333,,
9/29/1978,42,726645,,
4/20/1962,59,353652,,
8/5/1961,60,83466,,
2/15/1956,65,727510,,
1/1/2004,17,480467,,
12/19/1959,61,228835,,
12/17/1960,60,784223,,
4/6/1967,54,914096,,
8/12/2002,19,131014,,
2/26/1986,35,791586,,
1/2/2008,13,454278,,
12/28/1961,59,102659,,
8/31/2000,21,398378,,
3/28/1997,24,126407,,
9/30/2003,17,732373,,
10/7/1987,33,217911,,
5/16/1984,37,596931,,
5/5/1958,63,804762,,
11/5/2013,7,179020,,
4/17/2010,11,775320,,
6/16/2004,17,125531,,
5/23/1977,44,553000,,
10/5/1964,56,255254,,
4/30/1990,31,12401,,
4/23/1975,46,410594,,
11/22/2002,18,910685,,
9/3/1970,51,818896,,
3/18/1956,65,871943,,
10/16/1983,37,226905,,
2/1/1963,58,760587,,
7/3/2010,11,383668,,
1/22/2010,11,192183,,
3/9/1982,39,493846,,
10/21/1969,51,219524,,
5/27/1985,36,552020,,
2/20/1965,56,546854,,
7/1/1974,47,468998,,
1/17/1961,60,445594,,
2/1/1966,55,627099,,
3/9/1975,46,304360,,
12/26/1982,38,407088,,
4/6/1993,28,151400,,
4/3/1975,46,81890,,
12/14/2014,6,221789,,
7/21/1990,31,25861,,
8/24/2014,7,386777,,
7/9/1994,27,998624,,
11/17/1995,25,882896,,
6/17/1971,50,165995,,
9/7/1957,64,456984,,
4/15/1973,48,497959,,
5/27/1982,39,818305,,
7/28/1957,64,962986,,
6/23/2005,16,595195,,
9/23/2007,13,877823,,
4/10/1991,30,550157,,
12/18/1989,31,459003,,
12/3/1994,26,780913,,
2/18/2008,13,370284,,
3/31/1991,30,547286,,
2/3/2006,15,94321,,
10/2/2008,12,177339,,
9/30/1965,55,583322,,
1/14/1980,41,775360,,
1/5/1999,22,49643,,
4/11/2009,12,446202,,
6/11/1986,35,749498,,
12/29/1972,48,46092,,
10/7/1973,47,883352,,
3/22/1970,51,231543,,
4/24/1972,49,856276,,
11/9/1998,22,467850,,
4/14/1961,60,806464,,
3/25/1990,31,975978,,
7/13/1960,61,773333,,
2/19/1979,42,69077,,
5/19/1978,43,837005,,
7/21/1989,32,812020,,
3/22/1980,41,48632,,
9/29/2014,6,512905,,
5/26/1999,22,945472,,
6/25/1986,35,24594,,
9/12/1967,54,749457,,
11/30/1973,47,184209,,
8/28/2006,15,313616,,
3/7/2011,10,461386,,
6/25/1967,54,897152,,
10/31/1982,38,522808,,
4/10/1992,29,39189,,
5/28/2003,18,95649,,
3/2/1972,49,714117,,
3/27/1969,52,414720,,
6/17/1990,31,783656,,
5/19/1984,37,197220,,
1/26/1958,63,938533,,
1/20/1966,55,925488,,
2/24/1984,37,693242,,
5/12/1981,40,479207,,
10/27/1974,46,883334,,
9/4/1998,23,776958,,
4/25/1987,34,850010,,
7/3/1995,26,306773,,
6/16/1956,65,857887,,
11/19/1975,45,180769,,
1/30/1998,23,340103,,
9/16/1969,52,36821,,
11/26/1956,64,619253,,
9/26/1959,62,150607,,
3/26/1976,45,801601,,
1/18/1980,41,580356,,
12/17/2013,7,963546,,
4/24/1961,60,383023,,
4/16/2007,14,423170,,
9/17/1989,32,573231,,
8/31/2011,10,847198,,
1/14/1969,52,766081,,
5/30/1993,28,910147,,
10/30/1962,58,705701,,
4/23/1966,55,40326,,
5/31/2003,18,150618,,
2/28/1975,46,620107,,
7/23/1982,39,61542,,
6/6/1973,48,57290,,
3/24/2009,12,251425,,
5/27/1973,48,450979,,
11/30/2009,11,564068,,
4/17/1969,52,801020,,
10/14/1996,24,79706,,
11/16/1962,58,931458,,
1/5/1959,62,712702,,
6/10/2011,10,128163,,
4/6/1999,22,101048,,
10/14/1996,24,895307,,
12/30/2008,12,492584,,
6/24/1979,42,161127,,
5/8/1996,25,367670,,
5/24/1963,58,409434,,
3/17/1968,53,808900,,
2/7/1978,43,507923,,
1/17/1984,37,476659,,
2/14/1970,51,58713,,
10/23/2006,14,259241,,
3/25/1977,44,48921,,
7/9/1992,29,402365,,
11/13/1993,27,175096,,
9/14/2004,17,172203,,
9/16/1982,39,73657,,
1/12/1977,44,431173,,
2/4/1974,47,401210,,
1/13/1994,27,412135,,
12/21/1988,32,996973,,
12/14/2014,6,457339,,
3/8/1958,63,766612,,
9/10/2001,20,4347,,
12/1/1961,59,655602,,
7/21/1983,38,239675,,
6/21/1965,56,194887,,
12/5/1970,50,3932,,
3/25/1985,36,513216,,
8/13/1975,46,752956,,
11/14/1996,24,20073,,
12/31/2014,6,152569,,
3/7/2001,20,758902,,
2/7/2010,11,36093,,
3/14/1962,59,348843,,
2/3/2003,18,343958,,
1/31/1987,34,628403,,
9/17/1965,56,755208,,
9/3/2003,18,309340,,
7/27/1996,25,658049,,
3/14/1991,30,141772,,
1/29/1981,40,45055,,
8/17/2009,12,748765,,
11/7/1956,64,434486,,
12/31/1973,47,66037,,
8/13/2013,8,498096,,
12/4/1995,25,43549,,
10/22/1977,43,867952,,
2/17/1990,31,93430,,
11/18/2002,18,499742,,
5/22/1964,57,86684,,
12/29/1992,28,310090,,
8/1/2003,18,587718,,
3/20/1980,41,116266,,
4/6/1980,41,783502,,
8/16/1964,57,345601,,
7/19/1995,26,16167,,
3/21/2000,21,737930,,
12/30/1969,51,700639,,
1/2/2010,11,848996,,
7/11/1969,52,619981,,
5/12/1956,65,423138,,
9/13/1996,25,297323,,
2/13/1992,29,965280,,
3/2/1996,25,693155,,
6/4/1984,37,791167,,
9/13/2002,19,22874,,
4/11/2006,15,811378,,
11/24/1993,27,160325,,
7/11/2009,12,399534,,
11/18/2009,11,174671,,
2/13/1964,57,32576,,
5/30/1990,31,398431,,
9/6/1959,62,705986,,
3/22/1996,25,560121,,
2/8/1974,47,307464,,
7/16/2010,11,386222,,
1/18/2009,12,929268,,
11/3/1969,51,527745,,
2/8/1981,40,358032,,
8/5/1993,28,631738,,
5/7/2002,19,334181,,
6/5/1978,43,2626,,
8/7/2015,6,583435,,
3/29/1993,28,694811,,
12/1/1973,47,105905,,
3/6/2013,8,510972,,
6/5/1984,37,577547,,
8/15/1956,65,341164,,
6/8/2001,20,108399,,
8/30/1970,51,185041,,
12/22/1964,56,355438,,
9/19/1996,25,268268,,
4/26/1959,62,899056,,
11/11/1966,54,455960,,
9/19/1998,23,997511,,
11/21/1955,65,731755,,
11/14/2012,8,398061,,
6/14/2015,6,923282,,
10/22/2008,12,483539,,
5/10/1986,35,348706,,
10/28/1985,35,382103,,
4/15/2000,21,913780,,
5/2/2015,6,765570,,
1/31/2007,14,24492,,
1/24/2002,19,114683,,
3/25/1979,42,697093,,
4/5/2014,7,667610,,
4/11/2011,10,896080,,
12/2/2012,8,161656,,
7/9/1974,47,263680,,
12/21/1966,54,136185,,
2/14/1991,30,485369,,
4/9/2005,16,7388,,
1/10/1981,40,73850,,
5/10/2015,6,193634,,
6/23/2012,9,921730,,
2/7/1990,31,266404,,
7/3/1996,25,456513,,
1/10/1966,55,741284,,
2/1/2010,11,702741,,
8/5/1975,46,635024,,
3/7/1985,36,49288,,
4/1/1976,45,560779,,
8/31/1992,29,673070,,
5/17/1968,53,822471,,
4/20/2014,7,264761,,
3/18/2003,18,744975,,
3/2/1961,60,945836,,
12/24/1988,32,467465,,
12/9/2005,15,915547,,
9/20/1959,62,577928,,
5/14/1959,62,646456,,
11/22/1967,53,24146,,
12/28/1976,44,296828,,
11/18/2008,12,39153,,
3/3/1988,33,774898,,
2/6/1984,37,990346,,
3/25/1978,43,560261,,
9/14/2011,10,211486,,
1/28/2006,15,227718,,
5/18/2009,12,410172,,
12/6/1989,31,566853,,
9/30/1990,30,344248,,
5/16/1968,53,996483,,
11/1/1955,65,246472,,
9/7/1979,42,445528,,
7/30/1963,58,343839,,
11/24/2005,15,582989,,
4/25/1978,43,856011,,
1/19/1974,47,242946,,
4/5/1984,37,593053,,
1/2/2001,20,93520,,
10/16/2007,13,551779,,
4/7/1972,49,880812,,
5/26/2013,8,276580,,
6/30/1981,40,37994,,
12/22/2006,14,653942,,
12/23/1976,44,722864,,
11/30/1984,36,433151,,
9/20/2013,7,53280,,
3/16/1994,27,739357,,
7/13/1964,57,902509,,
1/27/2000,21,860636,,
11/21/1992,28,586592,,
10/3/1975,45,811069,,
1/12/2005,16,253252,,
9/14/1964,57,633353,,
11/22/2007,13,800567,,
3/29/1958,63,616040,,
9/10/1990,31,814974,,
3/23/1976,45,77911,,
3/8/1984,37,60135,,
2/3/1976,45,78361,,
2/1/1988,33,771620,,
8/8/2007,14,575869,,
5/6/1966,55,832547,,
6/19/1967,54,776217,,
7/21/1980,41,221974,,
7/14/1957,64,872473,,
12/8/1996,24,820870,,
8/20/1994,27,511339,,
12/21/2001,19,287921,,
5/6/1970,51,85541,,
2/25/2012,9,680206,,
3/25/2015,6,966220,,
8/10/1976,45,505800,,
7/8/2001,20,959250,,
10/23/1984,36,12654,,
6/29/1977,44,530764,,
8/4/1996,25,283976,,
11/19/1962,58,828093,,
7/23/1966,55,222885,,
7/2/2008,13,372151,,
4/8/1972,49,294564,,
12/18/1977,43,535070,,
1/19/1983,38,778574,,
4/23/2013,8,265697,,
9/3/2009,12,905022,,
1/6/1956,65,282183,,
12/27/1995,25,623525,,
12/4/1991,29,321280,,
7/14/1956,65,858892,,
2/24/1996,25,120979,,
8/29/1962,59,353317,,
4/29/2001,20,981045,,
5/3/2000,21,977104,,
10/10/1969,51,824374,,
5/21/2014,7,101887,,
6/5/1958,63,479924,,
8/27/1960,61,113365,,
8/23/1977,44,315117,,
7/17/1973,48,681244,,
9/16/1960,61,510619,,
1/7/2009,12,454442,,
5/21/2005,16,962147,,
6/4/1974,47,939194,,
6/9/1999,22,22798,,
4/6/1957,64,326967,,
3/11/1961,60,954026,,
7/5/2014,7,484105,,
4/9/1958,63,416694,,
7/15/1984,37,552922,,
1/1/1997,24,842799,,
7/19/1995,26,106149,,
5/13/2006,15,380532,,
7/8/1970,51,831430,,
5/3/2014,7,846613,,
9/22/1993,27,993451,,
4/9/1969,52,867878,,
2/19/1986,35,924832,,
11/5/2002,18,159374,,
1/23/2005,16,602428,,
7/18/1994,27,90811,,
6/1/1980,41,276794,,
12/23/2010,10,890069,,
4/2/2011,10,811683,,
6/27/2014,7,636490,,
5/19/1962,59,812705,,
10/13/1955,65,606593,,
2/21/1975,46,697089,,
1/2/1965,56,760147,,
10/9/2012,8,406271,,
12/15/2013,7,66489,,
5/25/1963,58,781572,,
1/28/2013,8,729754,,
5/11/1973,48,386191,,
3/24/2001,20,844503,,
10/17/1993,27,917795,,
2/21/2005,16,523331,,
4/16/1968,53,119082,,
8/30/1963,58,215592,,
6/16/1965,56,512420,,
1/12/1993,28,413956,,
5/27/1958,63,129907,,
9/24/2004,16,259362,,
5/10/2008,13,699680,,
9/22/1965,56,632485,,
2/23/2011,10,940131,,
1/26/1976,45,158757,,
10/4/1990,30,132598,,
8/27/1981,40,934708,,
11/3/2010,10,31219,,
6/18/1976,45,954532,,
8/2/1968,53,811630,,
7/17/1986,35,253799,,
7/27/1968,53,419128,,
4/3/2004,17,333992,,
8/20/1993,28,638052,,
12/3/1990,30,972918,,
12/21/1979,41,916707,,
9/18/2004,16,486333,,
8/4/1957,64,781657,,
3/25/1965,56,120471,,
1/16/2006,15,852809,,
4/26/1980,41,982879,,
4/25/2001,20,432856,,
8/2/1968,53,652164,,
7/6/2014,7,501089,,
3/30/1956,65,852204,,
7/22/1990,31,132173,,
6/23/1985,36,880549,,
7/4/1972,49,379190,,
6/14/1961,60,661501,,
6/9/1977,44,741852,,
12/31/1994,26,861504,,
10/3/1990,30,440014,,
1/12/1965,56,918065,,
10/21/1991,29,50426,,
1/11/1974,47,334128,,
1/30/1996,25,916997,,
2/26/2003,18,108301,,
6/3/1959,62,445875,,
10/17/1976,44,107874,,
8/18/1964,57,810042,,
3/4/2006,15,983241,,
1/27/1999,22,958284,,
1/19/1957,64,67863,,
3/31/1984,37,46546,,
4/9/1956,65,515280,,
8/10/1962,59,494728,,
3/24/1992,29,416051,,
7/15/1983,38,84888,,
12/2/1975,45,35943,,
12/28/1956,64,738233,,
11/28/1959,61,859793,,
10/16/1969,51,32683,,
6/16/1963,58,347642,,
2/3/2007,14,87270,,
10/5/2014,6,722271,,
2/17/1978,43,569847,,
10/28/2000,20,89056,,
10/20/1963,57,46936,,
9/6/1968,53,954377,,
1/27/2015,6,146518,,
2/2/1968,53,3174,,
1/11/1964,57,577357,,
6/4/1999,22,326747,,
7/3/1981,40,154168,,
1/9/1999,22,725463,,
6/10/1964,57,883965,,
11/20/1967,53,825053,,
12/3/2003,17,890194,,
11/3/1970,50,457061,,
10/7/2004,16,555780,,
9/20/1957,64,935528,,
2/20/1987,34,550240,,
2/14/1987,34,319171,,
3/25/1958,63,314890,,
9/26/1972,48,780533,,
2/19/1987,34,239555,,
5/31/2011,10,83178,,
12/19/2008,12,711733,,
11/11/1998,22,475111,,
2/14/1958,63,500801,,
7/16/1968,53,891744,,
11/15/1974,46,699401,,
3/11/1956,65,169622,,
5/1/2009,12,917113,,
10/12/1978,42,642070,,
7/15/1998,23,841477,,
9/5/1971,50,711202,,
6/5/1995,26,232338,,
10/6/1975,45,885599,,
9/20/1984,37,910734,,
7/2/2004,17,963324,,
6/16/1960,61,403235,,
2/26/1992,29,579013,,
2/13/1983,38,489233,,
5/3/2000,21,450341,,
1/9/2006,15,962116,,
1/18/1956,65,787606,,
3/30/2006,15,821243,,
7/31/1975,46,698158,,
10/31/1991,29,231178,,
10/7/1976,44,128230,,
11/13/1978,42,59625,,
10/28/1971,49,73561,,
12/9/1956,64,554743,,
10/10/1974,46,786985,,
10/26/2004,16,459007,,
4/19/1980,41,538181,,
9/11/2012,9,165268,,
6/19/1990,31,743689,,
2/17/1967,54,290342,,
9/13/1966,55,947531,,
10/31/2001,19,191865,,
12/10/2012,8,503368,,
5/10/1995,26,383991,,
4/29/1960,61,786153,,
3/9/1983,38,794892,,
6/18/2012,9,70763,,
12/24/1998,22,428938,,
1/23/1985,36,30780,,
10/6/2011,9,453097,,
12/10/1968,52,829743,,
6/14/2007,14,490615,,
1/25/1969,52,537775,,
3/11/1974,47,416176,,
5/23/2003,18,654778,,
12/24/1994,26,483041,,
3/28/1967,54,894117,,
4/29/1964,57,98604,,
11/10/2002,18,325895,,
4/10/2002,19,791863,,
6/30/2007,14,925430,,
6/18/1994,27,724288,,
4/4/2008,13,428138,,
8/30/2006,15,972233,,
7/23/1967,54,717827,,
9/28/1966,54,298715,,
10/26/1967,53,833892,,
5/19/1983,38,213589,,
6/16/1990,31,20975,,
10/18/1973,47,897551,,
5/5/1994,27,810864,,
3/22/1972,49,693952,,
10/18/1958,62,275423,,
7/8/1973,48,244358,,
11/19/1990,30,445308,,
9/7/1978,43,555743,,
3/15/1969,52,139476,,
12/31/1989,31,839165,,
2/12/1996,25,214902,,
9/9/1976,45,364758,,
5/20/1961,60,832573,,
2/23/2003,18,422056,,
7/24/1964,57,21743,,
1/26/2000,21,763253,,
10/20/1957,63,221533,,
7/5/1958,63,271873,,
9/22/1971,50,640246,,
3/9/2009,12,911710,,
1/21/1996,25,880531,,
10/10/1969,51,728376,,
11/3/1987,33,122495,,
5/12/1992,29,228990,,
2/20/1967,54,142607,,
1/8/1968,53,844373,,
5/19/1993,28,897103,,
5/8/1962,59,769570,,
8/19/1995,26,283621,,
2/27/1967,54,507373,,
2/12/2014,7,452451,,
5/31/1982,39,725155,,
6/14/1964,57,678497,,
4/2/2008,13,925729,,
6/22/1978,43,336429,,
4/9/1960,61,860257,,
3/10/1976,45,84396,,
7/3/1979,42,445594,,
11/4/2000,20,827006,,
6/13/1995,26,475630,,
4/12/1987,34,275694,,
12/2/1967,53,243016,,
3/22/2002,19,738066,,
3/10/1959,62,158098,,
12/28/1987,33,832914,,
3/5/1975,46,158313,,
9/28/2011,9,337961,,
12/28/1958,62,656499,,
8/10/1986,35,513011,,
2/15/1990,31,274763,,
3/22/1974,47,392854,,
12/20/1991,29,611454,,
3/12/1961,60,220955,,
9/16/1998,23,188370,,
10/8/2008,12,530354,,
4/7/1964,57,116139,,
11/19/1960,60,757370,,
12/28/1984,36,188190,,
5/17/1992,29,870810,,
2/8/2005,16,218764,,
7/28/1971,50,460708,,
5/17/2006,15,399474,,
11/6/1973,47,335104,,
11/20/1960,60,814444,,
6/8/1973,48,211457,,
4/12/1975,46,5899,,
6/15/1973,48,39149,,
1/6/1991,30,408678,,
3/7/2015,6,279257,,
5/15/1982,39,334065,,
11/26/1979,41,499439,,
9/29/1981,39,26749,,
8/13/1957,64,481664,,
12/12/1989,31,939244,,
1/15/1975,46,137410,,
9/5/2001,20,414998,,
5/5/1991,30,323824,,
12/3/1970,50,69912,,
